Run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
SRR3986037,0.35786197,-0.02817932,-0.2001616,-0.47383416,-0.58183295,-0.32145703,0.30796838,0.023726407,0.1454558,1.0660305,-0.08844747,-0.29211685,0.40006277,0.24153309,-0.02536665,0.38051027,0.47009376,-0.5348778,0.056136094,0.046057917,0.052945074,-0.7216093,-0.5741119,-0.0004354851,-0.9049864,-0.094325885,-0.1388339,0.20300774,-0.6468637,-0.20846987,0.17553204,0.30975994,-0.20974629,-0.6104652,0.17438819,0.22222388,0.08755002,0.5659787,-0.16309899,-0.6517955,0.6459923,0.19127616,0.38535494,-0.53078794,-0.27080804,-0.7130174,0.30875462,0.24943437,-0.16610426,0.3891755
SRR3986038,0.30157092,-0.0638892,-0.081664935,-0.4716825,-0.79841936,-1.216941,0.6105468,0.38193387,0.2656222,0.9374414,-0.9692108,-0.61782205,0.6504471,0.48777464,-0.4398794,-0.011572534,0.35029277,-0.23557207,-0.08889293,-0.4788723,-1.2096498,-0.21151003,-0.58261824,-0.011693599,-0.94914913,0.28630894,-0.36140025,0.53749645,-0.3207878,-0.4671845,0.1303664,0.7780671,-0.018438097,-0.29307017,0.25777152,-0.30234963,-0.35669464,0.37829736,-0.15286006,-0.67969024,0.18109985,0.4254371,-0.03995059,-0.55263096,0.46323857,-0.7559278,0.39775825,0.26473495,-0.66010547,0.10097482
SRR3986039,-0.44606104,-0.23094931,0.22090259,-1.3785012,-0.6002624,-0.416154,0.51702297,-0.37383848,-0.34463632,1.9811381,0.17287959,-0.7444004,0.59382474,0.36755356,-0.34776643,0.5641147,0.4694184,0.2857353,-0.053492516,-0.17611866,-1.2702533,0.22562782,-0.46576786,0.06166338,-1.0466677,0.70901316,-1.2336384,0.5549707,-1.6237378,-1.0557851,0.12966573,0.19549535,-0.3225068,-0.42837742,0.21258707,0.34686774,-0.035031375,0.5783133,0.99495924,-1.2335633,0.6814681,0.110174514,0.5547646,-0.9757162,-0.7309855,-0.5711724,1.4223082,1.2530768,0.27563545,0.8355356
SRR3986041,-0.66884035,-0.42339805,-0.5034113,-0.292848,-1.1643897,-0.9946687,1.3510599,0.8306685,0.008545037,1.0656352,-1.1419375,-0.17730595,0.99403405,0.46805057,-1.1363668,-0.55424744,0.7688799,-0.8695412,-0.46867332,-0.21715473,-0.6801921,-0.8570096,-0.7289687,-0.653539,-0.957001,0.00016387616,-0.57905185,-0.2591744,-1.8020911,-0.27995488,0.36425456,-0.021595635,-0.4137044,-0.29148963,0.52507097,0.16208288,0.12257168,0.38893244,0.26566026,-1.5113752,0.11528431,0.26461598,-0.16473408,-0.25055563,0.6164877,-0.66087294,0.54609275,0.24355088,-0.5539896,0.8488398
SRR3986042,0.031189926,-0.44521013,-0.34045276,-0.64488035,-0.6835762,-0.35164425,0.67713743,0.22174996,0.34326765,0.827007,-0.47512868,-0.32670897,0.25707668,0.08280452,0.15221526,0.80836433,-0.112877175,-0.634692,-0.07402782,0.24489512,-0.4519024,-0.5356196,-0.6921256,0.059098322,-0.7870713,-0.21330026,-0.41588917,0.62645423,-0.69225854,-0.53356785,0.27378324,0.36080712,0.059380226,-0.68766105,0.12788434,0.006251142,0.19719292,0.8181964,0.32931393,-0.73104775,0.64091605,0.27239394,0.2164926,-0.76192266,-0.17347987,-0.3629337,0.45290163,0.70783657,-0.46960253,0.088264525
SRR3986043,-0.67316186,-0.52955735,-0.15711908,-0.59874636,-0.595784,-0.6823138,0.49280858,0.48623344,0.15483822,0.8246647,-0.32560405,-0.8670064,0.6455142,0.2037279,0.26820984,0.39233506,0.5175115,-0.892305,-0.048418958,-0.29166725,-0.77046144,-0.7219977,-0.43819705,0.29586893,-1.3475981,0.10439753,-0.7009785,0.3269043,-0.78931594,-0.19753422,-0.0408898,0.1390065,0.6731885,-0.71155465,0.4781467,0.1067835,0.27051234,0.3947053,0.52878433,-1.0963178,-0.2574593,0.42752203,0.28451192,-0.84570444,0.21151198,-1.0160319,0.48327827,0.7477342,-0.42325312,0.1331229
SRR3986044,0.09379999,-0.19999541,-0.099186085,-0.26945388,-0.584547,-0.12790231,0.29476547,-0.044550452,0.063890345,0.5474603,-0.5194447,-0.36632055,-0.04059968,0.011098658,-0.03137372,0.066713974,0.5733464,0.09521737,0.16832975,-0.070115104,-0.15159409,-0.11365376,-0.18635075,-0.29943424,-0.39507678,-0.024775283,-0.04833415,0.32744133,-0.19155478,-0.41748652,0.6208393,0.2767433,-0.18708256,-0.18576686,0.22696729,-0.3024797,0.11941107,0.41541666,-0.046055358,-0.31712922,0.13673954,0.011518818,0.13903747,-0.11721524,-0.18330465,-0.37017787,0.26859882,0.13770932,-0.26356608,0.15823399
SRR3986046,0.038039178,-0.5147481,-0.77421176,-0.55492425,-0.6242084,-0.815646,-0.349522,-0.039526846,0.32930464,0.7176766,-0.42036065,-0.0840416,0.28849602,-0.43774918,0.2067484,0.39857566,0.4180059,-1.20911,-0.7855769,-0.98875934,-0.7193894,-0.5192918,0.10515319,-0.27476838,-1.1811459,0.13915925,-0.28429848,0.116166025,-1.1635996,-0.96780396,0.41040757,1.2830611,0.8963247,-1.0736635,0.6777006,-0.48309478,0.025119087,0.7864411,0.19812727,-1.2834283,-0.5877776,0.1671264,0.45215786,-1.0043589,-0.20713946,-0.5148575,0.075158685,1.081673,-0.6926313,0.5852473
SRR3986047,0.40663376,0.129643,-0.5450946,-0.68499166,-0.2061208,-0.17835471,0.1921292,-0.0696321,0.50117207,0.7044774,-0.60387945,0.13370745,0.47683996,0.03639632,0.2739294,0.5316697,-0.09496932,-0.93436104,-0.5533679,-0.20347646,-0.36884946,-0.3245214,-0.8421351,0.33595863,-0.4293984,0.037909653,-0.45583564,0.3693902,-1.3745121,-0.874097,0.43143457,0.9470361,-0.13390605,-0.88881195,0.072206326,-0.4604656,0.39737353,0.59424114,0.122025274,0.13978678,0.5978654,0.13471147,0.4458617,-0.41666263,-0.65174556,-0.14539343,0.20588198,0.35551563,-0.838787,0.37002632
SRR3986048,0.37083504,0.11924648,-0.409481,-0.79117095,-0.2752613,-0.83631223,0.4325121,-0.07311285,0.30512202,0.9945185,-0.41984257,-0.22416323,0.6413247,-0.28468388,0.41227922,0.16426541,0.0031893582,-0.85156834,0.13931502,-0.33302203,-0.06369411,-0.3917138,-0.7937127,-0.19184725,-0.5957567,0.12002313,-0.22228473,0.3446567,-1.1382177,-0.43293348,0.5860724,0.83810234,-0.070926994,-0.8777177,-0.14721465,-0.19915296,0.36555517,0.3358609,0.57394785,-0.5981224,0.4752068,0.06792643,0.42246842,-0.33524466,-0.107027315,-0.77856797,0.34512535,0.44387364,-0.733528,0.4725189
SRR3986050,-0.016928785,-0.20073952,-0.22341199,-0.9368772,-0.0377171,-0.41070828,0.27379936,-0.5201637,0.139763,0.47661445,-0.07124177,0.10876141,0.75407004,-0.13005297,0.38176253,0.5744045,0.032010935,-1.2158105,-0.6325843,-0.15390149,-0.35423535,-0.1922324,-0.6083772,0.31056345,-0.81422937,0.37118226,-0.07234033,0.22811623,-0.7355508,-0.82034844,0.17155053,1.0047599,0.10359522,-0.5253494,0.6589986,0.021402676,0.013635159,0.59792256,0.25967643,-0.6775982,0.61017734,0.030735597,-0.44527662,-0.6827663,-0.03455444,-0.14324076,0.6142253,1.024393,-0.8424777,-0.17820027
SRR3986051,0.057590418,-0.584364,-0.31740746,-0.5787879,-0.6852292,-0.8132917,0.13346094,0.33193672,0.011503355,0.51182276,-0.918167,-0.7547175,0.8517069,0.1385778,0.32271066,0.22035927,-0.013566568,-1.1702777,-0.04501444,0.16924232,-0.14383313,-0.7606079,-0.0803846,0.77216065,-0.8361027,-0.16694908,-0.31000918,0.5023962,-1.2028979,-0.895462,0.014159632,0.13842478,0.15776898,-0.68696594,0.6229795,0.61267716,-0.020992666,0.9043147,0.008657414,-1.6059389,0.26451376,0.4188807,0.327044,-1.0192558,-0.8431354,-0.73404795,0.5179191,0.896329,-0.26020712,0.5548242
SRR3986052,0.04382959,-0.38581875,-0.029599667,-0.3175168,-0.49217024,0.1429654,0.55156344,0.18166025,0.32833904,0.75362587,-0.5980812,-0.49520907,0.6050151,0.32800224,0.12455815,0.29503384,0.5318118,-1.344778,0.11483416,-0.17607167,-0.09854707,-0.44529867,-0.33403087,0.013052713,-1.0149447,0.07515883,-0.44141746,0.25277638,-0.9430058,-0.58090436,0.48719773,0.65526146,0.10059962,-0.760016,0.41257682,0.2700226,0.55284494,0.37667027,0.66343904,-0.85907966,0.22841913,0.51633644,0.24886924,-0.8261684,-0.44405243,-0.74231154,0.46400648,0.3195499,-0.29730293,0.5414987
SRR3986053,0.10795102,-0.059592087,-0.2095326,-0.18981612,-0.055248573,-0.22156452,0.27562577,0.016583264,0.14672968,0.2641475,-0.22951902,0.074503265,0.1979148,-0.011578017,0.20835376,0.10985065,-0.054476004,-0.26634187,-0.16317892,-0.068815574,-0.15508328,-0.08081744,-0.35618228,-0.14294074,-0.14582285,0.14450304,-0.04434715,0.2808573,-0.3326515,-0.48983184,0.32156935,0.43091956,0.11678505,-0.36946332,0.08640056,-0.28436843,0.25733483,0.301755,0.20260157,-0.33609277,0.05943238,-0.17427343,0.121314615,-0.1172331,-0.10421677,-0.15193379,-0.012732587,0.30429724,-0.5080621,0.11772954
SRR3986054,0.5824268,-0.10973214,0.18519512,-0.060319092,-0.7079646,-0.04045347,0.39701414,-0.06451824,0.09421466,1.0603813,-0.6051427,-0.3593017,0.9065546,-0.2238108,0.06654201,0.43863252,0.23769267,-0.5854869,-0.44530413,0.034661014,-0.3430318,-0.074770935,-0.6421006,-0.09782542,-0.7755142,0.34726182,-0.38989463,0.27632493,-0.7202167,-0.5173099,0.4983859,0.5518139,0.18126483,-0.7053841,0.4818632,-0.031617224,0.06382988,0.6053025,0.32358468,-1.1941805,0.7349702,0.08010458,-0.42963183,-0.5632937,-0.18005566,-0.4919745,0.545611,0.47745612,-0.38437003,0.5035403
SRR3986056,-0.03397025,-0.17079946,-0.0942969,-0.743542,0.13824756,-0.3382424,0.3584821,0.12966931,0.40523902,0.4346779,-0.3925686,0.24456492,0.42586878,-0.03607219,0.33642563,0.43413517,-0.08098832,-0.97430056,-0.3712532,-0.20584257,-0.4666618,0.00594538,-0.8907944,-0.089425996,-0.39290634,0.15549275,-0.46480894,0.3993447,-1.0333354,-0.64001393,0.59711534,0.9405712,-0.029204717,-0.83965105,0.24079973,-0.26757634,0.44963577,0.58203113,0.15425016,-0.34681478,0.33512604,0.006151137,0.011689469,-0.2545381,-0.53018284,-0.28020206,0.5282459,0.62182933,-0.7051986,0.2511907
SRR3986057,-0.12203171,-0.20624352,0.035626784,-0.068799384,0.2410707,-0.006516376,-0.060132477,0.044536773,0.24114297,-0.12652557,-0.21641672,-0.12606488,-0.31447715,0.15574482,0.10990805,0.27134776,0.12846501,0.058080386,0.11601393,-0.045481563,-0.00277381,-0.17390683,-0.17921747,0.08859943,0.04864472,-0.19387467,0.030462123,0.18760756,-0.0040507237,0.06158817,0.07120535,0.057522733,0.027100055,-0.25963607,0.054879613,0.1809026,0.13050587,-0.01956402,0.11783672,0.046318695,0.3015726,0.28194904,0.1593065,0.16573116,0.08304653,-0.057042982,0.12995209,-0.13802657,0.007025942,-0.103464134
SRR3986058,0.02845884,-0.29602414,-0.02231413,-0.13530545,-0.17484866,-0.20492698,0.009555329,-0.058324303,0.027499536,0.0056178602,-0.13577637,-0.040710982,-0.06378069,0.033150103,0.117600486,0.25411758,0.17105508,-0.31336978,0.020116573,0.0055364803,-0.22450475,-0.41407883,0.056203272,-0.011768643,-0.14428036,-0.05166143,0.07806282,0.173986,-0.05682253,-0.10236784,0.18940306,0.20599318,0.068308584,-0.30991125,0.11344629,0.11435892,0.02338245,0.12213991,0.27151284,-0.23477128,0.22976612,0.07628964,0.1791711,-0.30654037,0.040783465,-0.079497814,0.106420934,0.31187522,-0.080014564,0.105247155
SRR3986059,-0.010719694,-0.22523595,-0.018888308,-0.25084436,-0.00802191,0.030865977,0.07059122,0.002848186,0.18368787,-0.020708224,-0.1319046,-0.13811903,-0.17428534,0.16397357,0.034274835,0.40460005,0.07353187,0.06524623,0.13773213,-0.0052529997,0.03996051,-0.23503055,-0.1874945,-0.1271685,-0.07670369,-0.11480028,0.06579548,0.25126457,-0.09639876,0.09829642,0.30199525,0.14139746,0.06926321,-0.37143278,0.10027915,0.063538276,0.052669045,0.058955163,0.08196584,-0.026526563,0.29362935,0.120793976,0.24002084,0.0722027,0.09883564,-0.16244857,0.17128432,-0.016949246,0.026356239,-0.020820266
SRR3986060,0.3056488,-0.106080964,-0.57769233,-0.41959062,-0.40166822,-0.5214525,0.38122225,0.26249677,0.38310704,0.58387107,-0.20045921,0.45740768,0.00698791,0.27615586,0.44999164,0.4295012,0.13573359,-1.1424882,-0.43146372,-0.21914311,-0.2152697,-0.43534225,-0.8125585,0.059476823,-0.7800613,-0.34958354,-0.65652055,0.1717952,-1.0588465,-0.4917467,0.43330932,1.2469099,0.064362206,-0.61169314,-0.089481905,0.2470903,0.1707822,0.84110576,0.19225447,-0.5841289,0.143385,-0.21049306,0.6266631,-0.39417312,-0.63881063,-0.50958014,0.57575095,0.53207886,-0.6782218,0.04546907
SRR3986061,-0.8391668,-0.115139514,0.11357151,-0.8508265,-1.4954419,-1.6031784,0.9746545,0.48406243,-0.012838537,1.4703658,-1.2368495,-0.18856636,0.89885706,-0.43764064,-0.04409992,0.4242528,0.21267135,-0.8507351,0.18671854,0.487203,0.002559396,-0.7052112,-0.80030745,-0.75375026,-1.5206908,0.44819054,-1.0706519,0.49904805,-0.6802177,-0.20696284,-0.05657515,-0.26734644,-0.08544171,-0.7773768,0.89842206,0.9372238,0.034133427,0.7197686,0.33574727,-1.7162809,0.28699276,0.5418061,1.1809133,-1.1206926,-0.6239328,-0.98311627,0.6256807,1.1929748,-0.5310202,-0.32021835
SRR3986062,-0.22192784,-0.06865362,0.107171245,-0.03265596,-0.52063894,-0.9678317,0.35201275,0.31710547,0.33283207,0.48627496,-1.3256184,-0.5009755,0.1382341,0.8689535,-0.648803,-0.07952599,1.0516706,-0.50592875,-0.4957879,-0.415069,-0.7633761,-0.69400793,-0.9689541,-0.08039016,-1.4931256,0.3999439,-0.50512344,0.87144125,-0.5932125,-0.7389869,0.12455436,0.42757097,-0.30838096,-0.0062635606,0.46031523,-0.27902853,-0.054851353,0.5816616,0.06085662,-1.619335,-0.26444352,-0.46375284,0.47807372,-1.151704,-0.07443038,-0.874789,-0.0683157,0.35013017,-0.070394956,0.71403
SRR3986063,-0.35547292,-0.4054201,-0.23008789,-0.84571695,-0.28988814,-0.56382716,0.46666262,-0.03361155,0.5330014,0.9145954,-0.7457625,-0.743082,0.5572895,0.2424556,0.01944186,0.012674435,0.40383816,-0.5824852,-0.009876305,0.110984385,-0.7795683,-0.5458167,-0.6020581,-0.48924953,-0.7349907,0.49253052,0.062565275,0.94849163,-0.5754724,-0.36149108,0.70846087,0.40210947,-0.4816485,-0.3788137,0.16377507,-0.20940757,0.13061512,0.04660278,0.4220002,-1.4468626,0.063493036,0.6870954,0.4000479,-0.6844501,-0.06912716,-1.1497589,0.6247273,-0.078799024,-0.33958623,-0.2412146
SRR3986064,-0.054816373,0.0030645004,-0.49963576,-0.67720485,0.037948024,-0.45722535,0.36037034,0.15571956,-0.018505337,1.0127579,-0.5426153,0.06585272,0.6194826,0.16652612,0.16937846,0.3704437,0.13147874,-0.95227325,-0.52425635,-0.5556178,-0.21852486,-0.07798198,-0.75405806,-0.1306727,-0.65340245,-0.1367909,-0.41799572,0.2536323,-1.2167275,-0.8162215,0.53121716,0.8582512,-0.11489015,-1.0031749,0.05659643,-0.21190116,0.09825856,0.59932303,0.1510445,-0.60625017,0.42118657,0.5311792,0.32411227,-0.40234968,-0.4699725,-0.3528114,0.3492535,0.6590009,-0.2557965,0.30720264
SRR3986065,-0.22474271,0.29577798,-0.95294696,-1.2865365,0.110259466,-0.14913225,0.52922755,-0.27653027,-0.37036967,0.8280768,-0.00013464171,0.13466729,1.6941382,0.20538102,0.33687308,0.2756033,-0.42473853,-2.009591,-1.4001174,-0.47135863,-0.7702726,-0.2847813,-1.2110361,0.06140564,-1.1444976,0.26135913,-0.80454904,0.42729864,-2.0728,-1.648464,0.7698073,1.4370061,0.1349736,-0.09620767,-0.13533269,1.1165234,0.26234913,0.5956042,0.43817958,-0.6062019,0.14609571,-0.0369962,0.36740053,-1.2772276,-0.32449782,-0.00749835,0.22489654,0.92199755,-0.30347738,0.27694836
SRR3986066,0.02079235,-0.21152477,-0.024237178,-0.28948706,-0.17950031,-0.16348489,0.19326618,0.11508269,0.21097453,0.19044012,-0.32583985,-0.1857237,-0.12001845,0.2151738,0.06466482,0.38303092,0.054543257,-0.2549081,-0.012793265,-0.020483915,-0.094581574,-0.2862807,-0.24668588,-0.1765163,-0.25095665,-0.10355446,-0.04883461,0.22197601,-0.17896219,0.0058711115,0.26799196,0.41203207,-0.038748883,-0.29484197,-0.008996886,0.09607388,0.18499632,0.12487355,-0.009108786,-0.24626777,0.16298929,0.14149033,0.3443564,-0.06637915,-0.057424914,-0.25155947,0.20535967,0.056697078,-0.148581,-0.14898656
SRR3986067,0.20783159,0.6180506,0.019189201,-0.3761349,0.031820297,-0.57647437,0.45262954,-0.2549665,0.10054689,0.96398276,-0.42247367,0.08619281,0.63790226,0.15821566,0.049555182,0.2654335,0.17250213,-1.6922619,-0.69642454,-0.3766836,-0.48208755,-0.51533836,-0.5482361,0.2802411,-0.859194,-0.24996619,-1.036755,0.69086075,-0.439421,-1.0877651,0.25836113,0.7449278,0.6420834,-0.6304935,0.39041942,0.15177211,1.0640132,0.76999617,0.08717202,-1.0760189,-0.4448244,-0.5636171,0.27305478,-0.42808625,-0.28245705,-0.43083137,0.04908936,0.8507359,-0.30805498,0.54779744
SRR3986068,0.086760245,-0.5195558,-0.29006827,-0.6729513,-0.556448,-0.7749403,0.5092457,0.10390213,0.07193802,0.39868584,-0.52829665,-0.27601475,0.19974884,0.4055004,0.42411715,0.40550363,-0.068077385,-0.9867544,-0.14298853,-0.1889058,-0.34392798,-0.7070251,-0.36086005,0.022125224,-0.92326003,-0.24754556,-0.2963906,0.51469857,-0.5155144,-0.7336181,0.19903988,0.77456874,0.22538204,-0.7288378,0.2423711,0.20451447,-0.029234463,0.77911675,0.3939592,-1.3284674,0.49458596,0.19105372,0.33766696,-0.9477632,0.17490444,-0.57137835,0.39684787,0.80648375,-0.4449286,-0.18728271
SRR3986069,-0.016237538,-0.09776697,-0.46163133,-0.61124873,-0.30833256,-0.26497227,0.39837068,0.1603133,0.194027,0.5158587,-0.65630597,-0.32478118,0.042206924,0.14164802,0.4177701,0.2958322,0.32358474,-0.68321425,-0.15963398,-0.1664606,-0.12474859,-0.25673833,-0.4821624,-0.16308632,-0.305765,0.021813005,-0.28520656,0.4901856,-0.5882253,-0.22424556,0.5351418,0.5008071,-0.110048346,-0.5762915,-0.07999286,-0.103523836,0.35211846,0.36680222,0.025514865,-0.5871852,0.11274384,0.28733614,0.14787571,-0.41355768,-0.17943192,-0.66943514,0.24866809,0.48696733,-0.23391148,0.14534782
SRR3986070,-0.18059397,-0.41344738,-0.4604077,-1.2099173,0.05545975,-0.5235945,0.58042884,0.07359221,-0.43019044,1.189348,-0.7699525,-0.70924807,0.9666759,-0.2267532,-0.17719422,0.31460178,-0.08567779,-0.6678494,-0.24654318,-0.505848,-0.30686757,-0.6071569,0.111435845,0.45086858,-0.8927491,0.07507968,-1.068083,0.49586153,-0.5940562,-0.83686167,-0.39158186,0.04721823,0.026735023,-0.829899,-0.79890263,0.7063633,0.14160877,0.88933814,0.7439961,-1.7049911,-0.9694737,0.45415863,0.4312299,-1.767982,-1.1228437,-1.1334091,-0.3453469,0.78320634,-0.7009221,0.19677897
SRR3986071,0.30925784,-0.5911826,-0.03584728,-0.7563497,-0.621912,-0.49222866,0.8654834,-0.121050976,0.74509263,0.826741,-0.6854998,-0.066888854,1.3230236,-0.1279636,-0.0011362237,0.41391575,0.56808275,-0.7983819,-0.6802234,-0.7151743,-0.37384862,-0.77753246,-0.67564315,0.12621109,-1.1173278,-0.2693067,-0.35382575,0.93253624,-1.3769834,-0.54276747,-0.05407047,1.0252054,-0.39913255,-0.69537437,0.10917583,-0.43110672,0.52122897,0.9821688,1.0364393,-1.5045891,-0.33974755,0.1823915,0.046272565,-1.3116639,0.1287886,-0.69332826,0.50736916,0.423692,-0.5220313,0.021533703
