Run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
SRR3986038,0.2843336,-0.03346519,0.38484165,-0.1021619,-0.38374245,-0.15266402,0.1729247,0.070248224,0.34881786,0.14282551,-0.09784412,0.4158059,0.33080006,-0.20013721,0.0048673586,-0.035669927,-0.054699946,0.011717005,0.2282361,-0.12327539,0.014671481,0.20012525,-0.08381309,0.0360974,-0.29315948,-0.2082406,0.07516135,-0.20829447,-0.20144062,0.18727258,-0.043345068,-0.33740267,0.34003854,-0.010383842,-0.103229545,0.36086494,0.39788303,0.23885055,0.18500096,-0.04857212,0.057268877,-0.1280342,-0.23192786,-0.13694908,-0.41823632,0.102311336,-0.43395063,-0.2239753,-0.0145264985,0.025677554
SRR3986039,0.2105911,0.27070615,0.70779836,-0.18063138,-0.5193701,0.19109501,-0.14862183,-0.02023995,0.2621454,0.23646025,0.06459781,0.49011543,0.16212876,0.025026424,-0.002589318,-0.17987068,-0.045436688,-0.10028237,0.4899536,0.020133765,0.12372236,0.19259208,0.06557072,0.005444128,-0.22499377,-0.1530967,0.03313746,-0.10345345,0.056592565,0.5343642,-0.36891216,-0.72114223,0.07530246,-0.06684241,0.13445862,0.29054153,0.4073252,0.35488972,0.087418854,0.08720733,0.20034394,-0.10619339,-0.47083658,-0.16206439,-0.24820343,-0.13700168,-0.3397165,-0.3758737,0.124025434,0.15658201
SRR3986041,0.09973256,0.16089153,0.55317414,-0.13290118,-0.47011063,0.012319759,0.04834976,-0.14416821,0.29274598,0.043691233,0.041837566,0.41365296,0.29131934,-0.12933214,0.055633795,-0.18841529,0.004801894,-0.07861171,0.2835332,-0.045203093,0.13304672,0.26662293,0.045334164,-0.031373456,-0.2995052,-0.1637593,0.14985761,-0.20471019,-0.15294297,0.29922646,-0.07835626,-0.46323884,0.24407694,0.016052177,-0.07700183,0.33950016,0.3589176,0.26671755,0.22265328,0.008227137,0.14092347,-0.06648579,-0.34345463,-0.12251673,-0.47117054,0.0654932,-0.29224145,-0.21476495,0.13036771,0.00967794
SRR3986042,0.29142871,-0.11259093,0.46790978,0.040018085,-0.4317636,-0.15155952,0.29099375,0.1390407,0.2355312,0.23001958,-0.23890705,0.29218668,0.17174031,-0.18237662,-0.105048046,-0.01349132,-0.11363877,-0.13795602,0.33531713,-0.19949156,-0.003047775,0.253259,0.100506,0.16292857,-0.2110266,-0.3421278,-0.16911376,0.038228255,-0.19357975,0.06738737,-0.10044649,-0.3243062,0.44965705,0.03159626,-0.09665072,0.28066975,0.29566544,0.30902925,0.1118286,-0.11764169,0.1356272,0.0016839235,-0.15707178,-0.26266795,-0.24965899,0.17726918,-0.38896126,-0.2841349,-0.28779557,0.028237361
SRR3986043,0.20429331,-0.12365377,0.5787557,-0.09831143,-0.6432087,0.024210481,0.24710605,-0.016693396,0.3729547,0.22205272,-0.15344842,0.3921244,0.069221824,-0.15465812,-0.02242428,-0.2143217,-0.0038506016,0.053321376,0.45087722,0.0014144629,0.12538917,0.11759236,0.112138085,0.118346125,-0.29860136,-0.10334137,0.015451696,0.1366612,0.002405577,0.1746533,-0.016430173,-0.31398785,0.40551054,-0.033893872,-0.06993453,0.509896,0.4081466,0.35651362,0.12787749,-0.23607355,0.16050796,-0.19372508,-0.3258825,-0.3212904,-0.39392895,0.16924974,-0.2208615,-0.29194072,0.04258921,-0.035860308
SRR3986044,0.16247034,0.054152615,0.29091513,-0.13965206,-0.25199538,-0.14986575,0.05208182,0.04783133,0.29002666,0.018899335,-0.21806496,0.4025412,0.36937857,-0.10047799,-0.029001884,0.01569953,-0.0047127577,-0.084245965,0.102093555,-0.096065745,0.019919539,0.26888213,-0.08396279,-0.11745109,-0.31137368,-0.32612437,0.21684137,-0.23521301,-0.2833407,0.36353976,-0.09676909,-0.121017255,0.09605005,0.08988587,-0.054272596,0.2266959,0.15640382,0.2579079,0.22892177,0.12856817,0.08437097,0.08552638,-0.29307106,0.017431801,-0.31038767,-0.067272976,-0.3712104,-0.25186872,-0.0058365725,-0.05400633
SRR3986046,0.11782088,0.026005354,0.49082527,0.044997886,-0.36845452,-0.08752665,0.18802048,0.14573473,0.33013955,0.2595731,-0.24809594,0.39023882,0.10688805,-0.23828179,-0.035784915,0.016096206,-0.032067627,-0.16389064,0.25930196,-0.12294294,0.08406851,0.2234558,0.03486158,0.25712407,-0.25656432,-0.38821504,-0.020079337,0.107928105,-0.23214135,0.09068982,-0.12600161,-0.293101,0.41021034,0.017237736,0.05056195,0.2748605,0.35308844,0.33035043,0.030214023,-0.11531392,0.11181123,0.036077343,-0.22568583,-0.2645906,-0.36857283,0.11732845,-0.31682825,-0.33135825,-0.1117354,-0.050558858
SRR3986047,0.0057303687,0.048039816,0.40578148,0.08145528,-0.18252046,-0.28910407,0.10357342,0.30769122,0.36035648,0.18251818,-0.3138384,0.22631478,0.022648567,-0.21035203,-0.088171564,0.1461317,0.0035405029,-0.08944617,0.07872264,-0.016015168,-0.020297248,0.22463356,-0.07547049,0.35282916,-0.1582186,-0.41559026,-0.19544679,0.16859326,-0.3141498,-0.116317116,-0.15760505,-0.05505967,0.3909164,0.13671668,0.04952889,0.20719516,0.22808993,0.29609853,-0.1273853,-0.0663274,-0.03568797,0.15728453,-0.13426988,-0.27813607,-0.2586426,0.14439568,-0.2630264,-0.30213585,-0.23725623,-0.12733977
SRR3986048,0.0703434,0.14269125,0.56639194,0.07568201,-0.4162084,-0.1731326,0.14527775,0.17643143,0.40135285,0.19770285,-0.23331843,0.42416924,0.18947749,-0.3550581,-0.012550739,0.15387306,-0.048783854,-0.07939095,0.37645563,-0.059717964,0.051601406,0.17402971,0.082214184,0.22560069,-0.33665746,-0.23900013,-0.015649015,0.05685512,-0.2541576,0.06920533,-0.012350807,-0.3432592,0.3961276,0.0487232,0.03955889,0.22247848,0.38110864,0.29696295,0.028559411,-0.08771331,0.1545048,-0.043144487,-0.2588064,-0.18376198,-0.40700823,0.1147612,-0.26458108,-0.31740624,0.008083016,-0.0574852
SRR3986050,0.1756566,-0.115900554,0.46212012,0.07565289,-0.27961698,-0.18237421,0.26319852,0.26942295,0.34991348,0.30200043,-0.26248714,0.21849674,0.039639488,-0.18486188,-0.036923856,0.024167323,-0.013698539,-0.054276694,0.14778134,-0.15144044,-0.008486729,0.17854857,-0.017662866,0.41743594,-0.16676717,-0.39286092,-0.17807928,0.19133879,-0.1872845,-0.055027477,-0.18240772,-0.22220036,0.4845399,0.078982495,-0.02468267,0.23313202,0.38199148,0.25960222,-0.07004715,-0.17102456,-0.05754789,0.060954157,-0.1317,-0.36545387,-0.27878225,0.19421351,-0.35177934,-0.2504575,-0.31403086,-0.016043846
SRR3986051,0.14562923,0.042776316,0.4812015,-0.13462627,-0.38534522,0.17985779,0.04505352,-0.036970437,0.14022285,0.22169928,-0.065591596,0.3939809,0.13348573,-0.0317474,-0.008585336,-0.12576997,0.007188049,-0.21269558,0.35983235,-0.14087126,0.1060928,0.13517822,0.029032964,0.13389958,-0.23027447,-0.26363802,0.008177747,0.028828302,-0.030426936,0.22758956,-0.24357145,-0.425702,0.36063734,-0.15024923,0.005040798,0.28992692,0.43938342,0.36855185,0.036921393,0.0010854464,0.094273075,0.040602986,-0.16798657,-0.19724804,-0.27654326,0.04871814,-0.38140082,-0.34682143,0.018352084,0.1694623
SRR3986052,0.22127783,-0.09694221,0.45435092,-0.034561314,-0.3898669,-0.2850837,0.17247143,0.10227092,0.2677392,0.19882125,-0.23426622,0.32719868,0.21405475,-0.23139487,-0.043101,-0.029972157,-0.049867854,-0.06639471,0.28502068,-0.1491109,0.008649517,0.25182575,0.05066857,0.0882399,-0.21696739,-0.338875,-0.089760005,-0.06256295,-0.27569658,-0.009680942,-0.04482991,-0.26854342,0.51701725,0.056019202,-0.07544496,0.41191125,0.32352105,0.24429758,0.15524542,-0.10261486,0.16361974,0.025788577,-0.09293783,-0.24378791,-0.30126595,0.16315416,-0.38877892,-0.26364425,-0.21600002,0.021574778
SRR3986053,0.06301808,-0.0590155,0.4150588,0.027167697,-0.24451211,-0.23418185,0.10801803,0.17155816,0.32807952,0.14450999,-0.2840302,0.23089737,-0.010044498,-0.1378289,-0.044138417,-0.037485514,0.06282991,-0.14897206,0.06254335,-0.028546099,-0.022039756,0.18835595,0.018395614,0.24069881,-0.1728026,-0.3417501,-0.13974884,0.1539178,-0.22928461,-0.09297582,-0.11437474,-0.045607205,0.453569,0.066914596,-0.017836165,0.33061153,0.18658099,0.32660717,0.015871197,-0.10070379,-0.025666928,0.1410059,-0.09407157,-0.25740275,-0.23831323,0.13774422,-0.20426583,-0.25030118,-0.23532566,-0.09037135
SRR3986054,0.1376118,0.05611945,0.5568322,0.011579766,-0.5024644,0.04667173,0.14806488,0.066491194,0.30143973,0.14823134,-0.17862444,0.3958374,0.14423318,-0.21810727,-0.03728363,-0.04453832,-0.07153376,-0.12369909,0.40984884,-0.06037848,0.058600463,0.21254487,0.15469204,0.17100893,-0.29540583,-0.23854148,-0.03594756,0.05278213,-0.11423488,0.20638593,-0.07796903,-0.37978807,0.33757204,0.010386457,-0.028836869,0.2993444,0.35772252,0.32297736,0.12340253,-0.12499724,0.15581714,-0.10006645,-0.31349048,-0.24821383,-0.3533909,0.12890866,-0.24575333,-0.25444177,-0.02902894,0.0013201647
SRR3986056,0.15822868,0.037922196,0.512819,0.07142416,-0.31542912,-0.18092445,0.22138888,0.25630683,0.39483786,0.23316166,-0.2588369,0.28001252,0.12367615,-0.28627095,-0.013841323,0.12505665,-0.03162069,-0.025800435,0.26892376,-0.10404986,-0.0014228895,0.16610682,-0.010234143,0.33889514,-0.21907093,-0.32193956,-0.11512389,0.09831073,-0.24846324,0.011878305,-0.1331807,-0.2982428,0.4221431,0.11071658,0.005309138,0.17511725,0.40272367,0.23949666,-0.061366335,-0.112235285,0.029183205,-0.020131767,-0.20797023,-0.27401614,-0.32302457,0.1657387,-0.32758474,-0.24067903,-0.1764217,-0.04229429
SRR3986057,0.05683847,0.042999394,0.1480806,-0.07025599,-0.15421692,-0.014665145,-0.036434848,-0.0017715578,0.022767048,-0.017639425,-0.075656965,0.17810969,0.14653015,-0.10187339,-0.028822182,-0.019992227,-0.03581851,-0.11265279,0.12479396,-0.053291775,0.06237287,0.10612652,0.044687837,-0.05446525,-0.19477172,-0.12160437,0.041486025,-0.10375434,-0.1441466,0.164852,-0.11502701,-0.07609517,0.11673173,0.017093005,-0.025645472,0.17024441,0.059218567,0.18108304,0.11239216,0.02973124,0.10343919,0.038505897,-0.05592133,0.037988514,-0.12289627,0.012961783,-0.19207397,-0.20259008,-0.043033738,-0.0027158805
SRR3986058,0.26028642,-0.24075645,0.3118849,0.038895454,-0.3960318,-0.037964094,0.20778677,0.11926295,0.165613,0.28327078,-0.15410784,0.16868283,0.025103262,-0.02290798,-0.057765815,-0.26420474,-0.01627841,-0.07301857,0.16285968,-0.17396837,0.08663483,0.24283968,0.06466132,0.1600213,-0.17432535,-0.26755425,-0.14515811,0.15582837,-0.06402131,0.057052225,-0.09656507,-0.24906704,0.47988832,-0.07457314,-0.11050063,0.4348759,0.22300328,0.33403772,0.02300967,-0.22845584,0.06259447,-0.075491555,-0.0208797,-0.34161574,-0.34030914,0.15350407,-0.2471104,-0.23700255,-0.24422716,0.057636943
SRR3986059,0.048329644,0.09630115,0.27814618,-0.1168641,-0.29377905,0.05226466,-0.03895304,-0.064904146,0.11865625,-0.05658689,0.048415814,0.30997723,0.25604105,-0.05488003,0.046615098,-0.1643463,-0.027260877,-0.0930544,0.15893774,-0.03514036,0.085248835,0.1419802,0.056831066,-0.14161745,-0.17254423,-0.080813706,0.22825682,-0.20613407,-0.11739372,0.2872499,-0.06629776,-0.22042,0.123935774,-0.033792328,-0.04361824,0.26359358,0.15121499,0.24473731,0.21931177,0.06911442,0.124932334,0.011877665,-0.20238891,0.046560153,-0.28658903,0.010091459,-0.21508658,-0.17161168,0.083168805,0.030184839
SRR3986060,0.14735582,-0.091387376,0.3446416,-0.0038471008,-0.19125974,-0.26883164,0.13920015,0.21997741,0.23981898,0.25567287,-0.3226942,0.19786215,-0.03412056,-0.11227727,-0.099739514,0.022922907,0.028694998,-0.16939741,0.08229009,-0.077107675,-0.016034327,0.29065928,-0.0621441,0.2958423,-0.13450705,-0.41579226,-0.25570905,0.13343546,-0.31535938,-0.14581126,-0.20168935,-0.012862959,0.5118028,0.056053292,0.0026967705,0.31824285,0.16819009,0.3470042,-0.10650494,-0.07498546,-0.004116101,0.22890125,-0.0077103204,-0.28354025,-0.2519679,0.15661238,-0.3189605,-0.3898665,-0.35607198,-0.0877418
SRR3986061,0.2353283,-0.0748139,0.4932078,-0.09491567,-0.4661982,-0.027232993,0.2485534,-0.0047763437,0.24633282,0.16464944,-0.11333452,0.33464417,0.1805364,-0.18889503,-0.03814941,-0.16692539,-0.07800338,-0.12532483,0.31074238,-0.17453751,0.12846504,0.2008938,0.019699525,0.08553529,-0.23191045,-0.27406952,-0.037412878,-0.03572402,-0.12680899,0.18341543,-0.13856676,-0.38181293,0.37245274,-0.03645368,-0.09804755,0.40183076,0.39094922,0.32126674,0.1572039,-0.13010962,0.1365661,-0.046321668,-0.25947887,-0.23059018,-0.32756376,0.14869301,-0.4125706,-0.29415712,-0.09507127,-0.028032338
SRR3986062,0.19097295,0.021659615,0.42179126,-0.23334938,-0.34390932,-0.048224133,0.06881882,-0.163142,0.3374228,0.0404568,0.043746658,0.43899354,0.3879818,-0.15062791,0.024126844,-0.14242598,0.021047875,-0.07545164,0.21748447,-0.111975156,0.11523866,0.15466009,-0.075346306,-0.053079024,-0.34524268,-0.13848034,0.16357361,-0.3479628,-0.1662294,0.27380022,-0.09977963,-0.38306475,0.3200273,-0.07535253,-0.15483972,0.3632691,0.51855844,0.22498967,0.1845999,0.02499583,0.036163397,-0.09325775,-0.2762556,-0.09618465,-0.46884793,0.06410719,-0.4265523,-0.26777261,0.100289635,-0.0076723755
SRR3986063,0.1417606,0.108779706,0.57679754,-0.28936866,-0.33471006,-0.09667663,0.17149544,-0.1724209,0.26453486,-0.017545823,0.24010773,0.3470652,0.30014238,-0.28104845,0.027971758,-0.18281397,0.018970927,0.018840635,0.44567245,-0.043203976,0.14395465,0.10972601,-0.1562907,-0.06775144,-0.306979,0.19927093,0.10948599,-0.43265304,-0.23061764,0.0691454,0.052588396,-0.44533193,0.43717265,-0.018812431,-0.13262795,0.46987176,0.6823931,0.2210166,0.15113646,-0.013215946,0.09652377,-0.30035886,-0.16012049,-0.051815,-0.49371788,0.17492382,-0.32374543,-0.2523643,0.34005517,-0.028896231
SRR3986064,0.13750453,0.020553162,0.4962699,0.029238263,-0.2820047,-0.23582406,0.1657968,0.25132066,0.34447354,0.26615515,-0.19777733,0.2180147,0.06752974,-0.17618252,-0.07397116,0.120574094,-0.029726718,-0.054464463,0.17919074,-0.08417532,0.014929574,0.21265486,-0.092012264,0.3408335,-0.16508311,-0.38788852,-0.18734303,0.11196514,-0.25177366,-0.037496526,-0.2601345,-0.24986285,0.415112,0.0867207,0.015551005,0.17667094,0.32046205,0.2945484,-0.12978487,-0.061245233,0.0037218549,0.09282638,-0.17226268,-0.24336162,-0.25178343,0.08655688,-0.36686957,-0.35179216,-0.22331148,-0.052717723
SRR3986065,0.1530977,-0.09320808,0.47808748,0.12673764,-0.32966396,-0.19013715,0.21037947,0.24827756,0.3820616,0.34791443,-0.22423677,0.23644707,0.00895751,-0.17096029,-0.12298102,0.07070356,0.0028803218,-0.1748926,0.14172465,-0.1385141,-0.030471813,0.23535965,-0.03112206,0.4256212,-0.1200684,-0.43356836,-0.2801581,0.25380698,-0.23887514,-0.124910176,-0.20674016,-0.18737009,0.6060744,-0.007883387,-0.0028119972,0.25590882,0.323478,0.4016112,-0.14786758,-0.1560408,-0.007224161,0.14759421,-0.1176734,-0.32488996,-0.33540815,0.1502656,-0.3512197,-0.40866244,-0.29900807,-0.090741485
SRR3986066,0.17611742,-0.021930711,0.3790655,-0.062110808,-0.2491865,-0.19740076,0.11756643,0.14938512,0.305029,0.12827288,-0.16341944,0.2793429,0.16202584,-0.16204666,-0.0130093545,-0.005208325,-0.011817533,-0.035032082,0.13065925,-0.09158089,0.052594684,0.18634993,-0.0889959,0.09595798,-0.24332967,-0.34823284,0.029526884,-0.05350027,-0.23994957,0.09175995,-0.1256933,-0.20162663,0.2854574,0.060488272,-0.026386691,0.2802046,0.24104217,0.2263203,0.073161535,-0.05051618,0.048952043,-0.007898895,-0.2168454,-0.15195253,-0.28565416,0.037830763,-0.31598362,-0.25026107,-0.09435817,-0.014689184
SRR3986067,0.25138107,-0.13219707,0.4617069,-0.00067245,-0.28801298,-0.12875053,0.25097564,0.12816855,0.21754846,0.3754341,-0.2226674,0.24236289,0.024907397,-0.06705332,-0.08672456,0.03343569,0.0089468,-0.10908665,0.16460712,-0.22454545,0.02703681,0.21690038,-0.032653376,0.375034,-0.1969319,-0.38350308,-0.14655727,0.21647225,-0.12021476,0.05246015,-0.21764202,-0.2776127,0.47936818,0.0006855199,-0.058797937,0.19693281,0.32785717,0.30893794,-0.10185445,-0.1510329,0.0030894927,0.11281708,-0.11257233,-0.2960174,-0.19340831,0.09912696,-0.3881082,-0.3421645,-0.30656636,0.031984355
SRR3986068,0.29003683,-0.17942625,0.36107135,-0.049687326,-0.29402387,-0.20281367,0.16607708,0.13721569,0.19449764,0.30261603,-0.23720858,0.25852492,0.11585048,-0.10463766,-0.047013342,-0.06984284,-0.013555251,-0.10747212,0.18643665,-0.17402263,0.045748122,0.21919692,-0.050280523,0.1364693,-0.22295229,-0.37676853,-0.09742936,-0.00863751,-0.21867783,0.054242935,-0.18751033,-0.23205313,0.47588322,-0.029841363,-0.029485585,0.3507413,0.26149356,0.2870625,-0.0033821173,-0.09543489,0.07362483,0.07110149,-0.07920704,-0.21887434,-0.27329046,0.07981143,-0.40363958,-0.3835641,-0.27741694,0.02731794
SRR3986069,0.21011917,-0.016197756,0.399991,-0.12811302,-0.22865362,-0.22434637,0.072674856,0.07296657,0.24183115,0.20313054,-0.1919635,0.30819163,0.12913373,-0.15112922,-0.0006606409,0.018337267,0.023657467,-0.11086255,0.1580379,-0.080148004,0.078265704,0.23803388,-0.14097208,0.0859966,-0.28252453,-0.36903504,-0.004006805,-0.10552195,-0.2967607,0.078221224,-0.20239064,-0.16738573,0.31120855,0.013939977,-0.0015313114,0.2737425,0.21551605,0.25740203,0.0015296331,0.01005617,0.054662257,0.06554585,-0.15204352,-0.07819307,-0.24775143,-0.029488798,-0.3473506,-0.40793544,-0.12868151,-0.06556698
SRR3986070,0.15730408,0.045489147,0.45707792,-0.24248426,-0.31816164,0.056557734,0.063824,-0.19950871,0.1803951,0.14680086,-0.024241801,0.42058137,0.24715538,-0.116493836,0.011758302,-0.11903563,-0.009308256,-0.19448408,0.332836,-0.09456684,0.14894876,0.20602742,-0.09679915,0.07598432,-0.37033346,-0.16133532,0.07013162,-0.23801315,-0.1061133,0.2696251,-0.22052489,-0.37461624,0.264526,-0.17038517,-0.08827371,0.31098822,0.47198904,0.30735418,0.13803622,0.040556747,0.028404724,-0.0042142197,-0.17237571,-0.0867037,-0.27807975,-0.0051930957,-0.4349752,-0.41358632,0.06332451,0.04376086
SRR3986071,0.20799007,-0.031877972,0.43996948,-0.030950325,-0.43859884,-0.16240728,0.18904018,0.12937538,0.36258423,0.28054485,-0.29527363,0.40081272,0.1804109,-0.24433435,-0.06245069,0.0726619,-0.05662159,-0.07655318,0.28746846,-0.15619943,0.024485018,0.1739271,-0.030478995,0.19171941,-0.32785866,-0.36018902,-0.007601805,-0.015378303,-0.22002839,0.11853273,-0.07246323,-0.30286103,0.45285377,-0.0018242798,-0.030599158,0.27235627,0.35918698,0.26601383,0.08989893,-0.10934857,0.08405698,0.03682433,-0.20896317,-0.24067792,-0.41807345,0.11487512,-0.39876062,-0.32347286,-0.12878047,-0.011594694
