"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30"
"SRR5355935",0.619272588192407,0.248135644618822,0.332332144944699,-0.44610683408558,-0.219909253684028,0.323742144550582,-0.184080565433535,-0.137510629493113,0.188443728762964,0.118101608296162,0.069234375726971,0.0181290146821056,0.0703034071640553,0.0174197002604628,0.047663301571003,-0.104887496059993,0.148214870329472,0.111415896539481,0.0184221534538014,-0.024341263011225,0.0361558463849626,-0.0647875084799831,0.107193347677274,0.0748318427369405,0.0417660563847088,0.0281240386211797,-0.0694801898270246,0.109690523151707,0.138606753557188,-0.157708391008864
"SRR5355138",-3.04145593093783,-0.256593969582021,-0.329175198908287,0.588496106983056,-0.186476836355108,-0.378559199150397,0.16750772819192,0.0478773226193647,0.0870048723138609,0.078976755482313,-0.0802960300758775,-0.112337258892147,-0.0230574441575789,-0.108410285939547,-0.112058491306009,-0.0199617329971777,-0.141293721400173,-0.122588733662048,0.118159722634477,0.0946395673050885,0.0203216306636797,-0.0515928796885998,-0.00765285928904819,-0.158560769700363,-0.230566990438204,-0.135068962192171,0.108932906560347,-0.136059762858143,-0.138665569662137,-0.215566508980574
"SRR5356122",1.52698688190001,0.869716214162348,-0.493993056356202,0.143260402909511,0.039501225457064,-0.767124653545762,0.122819751378544,0.0211755628745831,-0.204127038946798,-0.0686484482025143,-0.0455259158700324,-0.0428827378686493,0.0250594974659711,0.104105470852852,-0.205714717104362,0.00723365108867949,0.0916064185884734,0.0851132092597729,0.117261805375387,0.0831877350449925,-0.184783099315373,-0.063268809191423,0.092399576703465,0.131369701760411,-0.160563095482528,-0.0151271374233459,0.254719860353957,-0.107739414406074,-0.0976838893015789,-0.0722988173509452
"SRR5355616",2.02047891631334,2.15221010908515,-0.9493103163257,1.17118550462393,0.227287089188261,-0.0909515011054358,0.025023545955773,0.0932898380580475,-0.109729572525467,0.0381330294414962,-0.0278972429132188,-0.0494106878906836,0.0809561950486332,-0.0819694275286985,-0.0108984352919544,-0.0292417787747746,-0.039080205383452,0.00234032768359389,0.0270779432645344,0.0066440970742152,-0.00919804379302088,0.0120008425675019,-0.0899384604372977,-0.121820211768424,0.027448784041065,-0.0747308999227638,-0.0119566085705502,0.0203647126515107,-0.0541068520101172,0.0724689632363441
"SRR5355086",1.27964825441119,-0.022515357378192,0.48345739077801,-0.128815594883577,-0.16900412971386,-0.105049301641203,-0.00763353897239598,0.0605402701705139,-0.0612608881758057,0.0314940497129042,-0.0107045440610697,-0.018781763706658,0.0231663144369511,-0.0130348667561062,0.0183394787846958,-0.0553457345268623,0.121991062471219,0.0318394036649516,0.0652819359762888,0.0512312361095209,0.0232041839676984,-0.00520732587974199,-0.00568010670828195,0.0831075199727422,-0.0640836474955117,0.0992605536020594,0.0203942596809071,0.130521354360731,0.049611988455885,0.0747572856982382
"SRR5356035",2.05939097463619,-0.632765713391375,1.33716937249451,0.970898390478282,0.302659414135153,0.171970695568927,0.0969007878451472,-0.0366086706342486,-0.137274344171509,-0.0999336663982229,-0.356540883797152,0.0347392973498254,0.105261134999991,0.0172891148666415,-0.0322412337938894,0.055518298127896,-0.0570336288823492,-0.0449288145365644,0.135917617487581,-0.206040689979871,-0.0477367302699731,0.0335433010482946,-0.122039777570558,-0.172041494197431,-0.0341090234662219,-0.0063706666016986,-0.00208412350075576,-0.085601094130823,-0.194075925652965,-0.0510939192202245
"SRR5355212",-3.47248771276859,0.728607566339943,0.280864375013189,0.219617359845767,-0.0415676046298115,-0.148330677276416,-0.174081616492792,-0.140440071500266,-0.026977677874698,-0.0199763192163413,0.112692466604808,-0.0244314584263011,0.00636843877137567,0.129226910325351,0.00133787229412928,0.00976515199523635,-0.0356033918435817,0.0790417725975267,-0.0814301521653578,0.0309135362639978,0.0151893987957412,0.0494202867684387,-0.298558753770972,0.105961222437873,-0.0745437156094448,0.19071267358609,0.0344282484159528,0.0648329944305211,0.0314604827596593,-0.0360289718908593
"SRR5356012",1.67514327444981,-0.204457252808094,0.746959379203956,0.627882516154154,0.693596566766145,0.234338350974147,-0.156978184909246,0.0113244367024966,-0.187754944950749,0.147638524473982,-0.190357685146421,-0.118981383957655,-0.196918113287353,-0.0130533853576426,0.0373585226908939,-0.0348999389830922,-0.0881131992397047,-0.0699980896653724,0.180418165116555,-0.0916796985482937,0.0576791385000476,0.064104959977524,-0.134684411612402,-0.0436535722711025,0.00872781295263985,0.0516517228263812,-0.0189148326404573,-0.011709747458122,0.202552187912495,-0.0661372338431277
"SRR5355961",0.842603731126595,-0.0620571436319024,0.239983562649194,-0.0833271068072048,-0.519178809310652,0.0635131754405317,-0.0519332875498589,0.133245797073282,0.0385400456043656,-0.0914269573254516,0.0263501166271956,0.0209058242326156,-0.117218825689422,0.110365021258558,-0.0236471475375291,0.0407004469645289,-0.131180534264591,0.044125487878599,0.0310642777483989,0.0444857041044447,-0.0263737276841405,-0.0464298350923226,0.0320834540295294,-0.118319727284085,-0.10019720917272,0.0230769691639108,-0.029200696402637,0.0625540130709866,0.0849602891416338,-0.00723384789412691
"SRR5354241",-2.34572072644591,0.322483219977013,0.218300617475151,0.0341453946475288,0.0905938564349508,-0.117884503487553,0.0549700514388123,-0.105001762493791,-0.0253364343835718,-0.0100117805700886,-0.0734706147981449,-0.145207443493337,-0.0232085471883266,-0.0228087165468455,-0.00894266894513268,-0.124655997528307,-0.00499487800856046,-0.0665972837748415,-0.0217048702304855,-0.107466249439425,0.0363518947266279,-0.0613128910187532,-0.00576857842808557,-0.00774920373254455,-0.162461665369931,0.0377499833879633,0.0323520319894389,-0.0906663862972057,0.1193923948029,0.0390451404337547
"SRR5354696",-2.58477300622649,-0.146948648243021,0.194710368321973,0.216122003934669,0.0353325622677619,-0.0411323697979342,-0.0202860195440429,0.292963760686772,0.11206704401785,0.0714484787603479,-0.195119691257634,0.0451667655347222,-0.10903675157054,0.0906923156914319,0.0330901386624358,-0.0264901815270915,0.0424265673636481,-0.0805905250215976,-0.0972418672700473,0.022222265096,-0.0754338114364592,-0.00381452539114073,0.137999373408646,-0.182579326456313,-0.121872851984376,0.216722465613528,-0.0842828390300358,-0.0074008237609168,0.163350536952729,0.102220965752481
"SRR5354102",0.621311560667374,0.5124502589797,0.410479844304294,-0.225938494385636,-0.153403799555879,-0.300887029531315,0.0304376687870448,0.135333959800464,-0.0660184332646192,0.0143745039224724,0.0662338838105143,0.0238149606444258,-0.075551701513601,0.21556414187724,-0.126307467330114,-0.0722054661607144,0.00500780798435401,-0.0205210765415672,0.0516639485462565,0.111486130755122,0.0854621964217909,-0.0402525539670111,0.00975175512176411,-0.0843181475359971,-0.0693533446562998,0.0313490657066282,0.06975453400694,-0.0207737213725128,0.0163056712955162,-0.0233076453066498
"SRR5355155",-4.80634551677426,0.686972474976889,0.20374114887377,0.802684926906959,-0.135464891425057,-0.172759256372524,-0.111963015749909,-0.312819895289255,-0.09198113512477,0.0811130702366392,0.0517638590177711,-0.0835553310838895,-0.0879786714861973,0.0155640301790669,0.0209311213658461,-0.0153881549391289,0.240871106589581,-0.00105679955068723,0.0874178468029265,-0.0623303265163015,-0.0598480232355388,-0.0249059447648893,0.0469408521005738,-0.0735878986584502,-0.104808581159233,0.0830555931058136,-0.184738126618764,-0.149445078596379,-0.141221455245456,-0.133146936031271
"SRR5354558",0.0581567678248287,-0.0039947670544536,0.215625706197906,-0.206084837040421,-0.529742252445831,0.335789899845862,-0.271760586251066,-0.127534522605223,0.152818166757864,0.0821386613631564,-0.0208044971975247,0.0494472110574919,0.0699064209642487,0.0828129860728833,0.090472113679895,-0.0718039224912385,-0.068199683125639,0.0428370988611328,-0.217338640566706,0.176289107285272,0.0991735104860968,0.0865083309647375,0.0304421061976413,-0.189908568141228,0.111065283098824,0.000325490885804781,-0.145696997721777,-0.0538031359443096,0.039027477608909,-0.0948227323486297
"SRR5354845",1.53751831720205,-1.27035692753514,0.395622716056265,0.275902514150166,-0.146324090320792,0.00493372594622758,-0.0525404694820462,-0.0903560655269797,0.0158007482140109,-0.0106853117010356,-0.0916102721350569,-0.0112930750355646,0.064183085742623,0.0620250328289808,0.0584555228343127,-0.0505522030836344,-0.0323042884573027,0.108521863222534,0.035777055500446,-0.0261011462011699,-0.0241106701878808,0.0458983256687181,-0.128406697383892,0.0603635203634291,0.0279403225702594,0.0132940424987444,-0.00862729315887035,0.07766118230914,-0.0878499029729865,-0.065640491542691
"SRR5355897",1.17460988284998,-0.175934954688464,0.873022715106831,0.254141777231307,-0.105319127643106,0.294954851093302,-0.277758409403426,-0.504648508245561,-0.0634600442054231,-0.0121416835755852,-0.0319488151419438,0.092083559043138,0.115928382386781,0.121287670920917,0.178774159213891,0.000754079280678769,0.106141498589943,-0.0112482536597842,-0.0379406746531562,-0.0259094904355722,0.113306641184442,-0.139481712695219,0.0759954448895378,0.00921223583230722,0.228817214705262,0.0259831586089089,-0.0579305951684927,0.00373382851679239,0.0720135716699048,-0.0268017960529525
"SRR5354151",0.18625372590266,-0.89553257742028,-0.110173006360643,-0.096043343054267,-0.392311681450184,0.0159343944375448,-0.0614113733252516,-0.0960078873947634,0.0225312017066297,-0.00048519074538555,0.0562076195978442,0.0435796315573843,0.157808684494584,-0.112615883397235,0.0211350430524894,-0.0884141450490201,0.0511440834237129,-0.133756051729434,-0.0452791857122838,0.24620400971688,0.0890904320977858,-0.0406079141473594,-0.135868273063244,0.0378380742416726,0.0314554394856341,0.0377169813198445,-0.0853187454554489,-0.0780177223497894,-0.105880390755254,-0.0622068787863284
"SRR5355582",2.16979644345268,1.76548909953928,-0.478570337988364,1.45076570450464,0.661989901822328,-0.0698774105376198,0.000487822087503142,0.117979380583365,0.0459412153757625,0.0670412224719423,-0.13045931723262,-0.0370568190632291,0.00713676010253189,-0.0604040171740794,0.0167074256945114,-0.0753574255280903,0.110767371728397,0.0476145012146992,0.0752511947543076,-0.0278769205099437,-0.000837585481864758,0.0738067014654827,0.0841460559463974,-0.0187175294185979,0.128703747940072,0.0418943956333102,-0.0977863358139971,-0.020491098935952,-0.066751532775556,0.0199329394187851
"SRR5356120",1.88122772361308,0.410995000735103,-0.166830153992582,0.866796374286458,0.604400979894863,-0.0214830568272023,-0.245480393442391,-0.00704583271763989,-0.00744843931002683,0.0208243157043845,0.14665354665488,0.00234532466970578,0.133907951034066,0.0669902870337763,0.111802518618945,0.0357237302890049,-0.0739299487572854,0.192128009128292,-0.17713727135758,0.214598935367896,0.069796169743455,0.0804909943080424,-0.0309198053078331,0.0590748799329889,0.0736451026693348,0.188551810974385,-0.0562278195827237,0.150985992056245,0.23836244881396,-0.156080375126887
"SRR5354506",-0.585419043228968,0.0737782337762641,0.189997740704212,-0.0264710711087238,-0.0923547662688627,0.0258632878475393,-0.0734188899949631,-0.0396333147563965,0.238925661806357,0.0358457771640931,-0.0268132034111849,-0.013401292939916,0.0149380963331405,0.0156387858327844,0.0215160298171671,0.023402077070348,-0.252274051533328,0.0527263113190628,0.0531188348945768,0.0555498664116798,0.0298173973081089,0.00351369112641883,0.0284470852555695,-0.0363083185470719,-0.172473739736386,-0.0311429998440288,0.0550869983621102,0.0541328964835777,-0.00345531243937181,-0.0344583189746562
"SRR5354376",-1.25130717646167,-0.248365824621103,0.0421517959009709,-0.118804342061642,-0.192054514534032,-0.111957411227967,0.178387347930384,0.0834808585890159,0.256819069537327,-0.118466600818349,0.0247153647252609,0.0158045787675535,0.0554796523909519,0.0113145294175345,0.0426340189709841,-0.0291900295955853,-0.00741753499995474,0.0384701096486223,-0.0756257599010682,-0.0242373053679725,-0.00663414945170044,-0.0221006968809419,0.0629509673755222,-0.0868016332936563,0.113759568067542,0.00724766230678334,-0.133567638951786,0.0985409056314522,0.0499822849831431,-0.0716356313887998
"SRR5354182",-0.735226824449337,-0.191981339923596,-0.0532921175628399,0.0585144190352771,-0.2372378625081,-0.00120467808187218,0.00851096330354432,0.0644704282952553,-0.0792923693529834,-0.0318143907126512,-0.0847968291668875,0.134356781876967,0.0741375168278171,-0.0639606466026942,0.0933673422389085,-0.0225464947258243,0.00477579645918123,0.0824254455556213,-0.118661613047441,0.0670762423790097,0.0234525990661005,0.0549177723478584,0.122181741406332,0.068820659598302,0.0782553212838521,0.0159430891884531,-0.0607294558457639,-0.0431960625709686,0.279205930462711,0.0593599292329573
"SRR5355187",-3.87981330112654,-0.12706986391086,-0.187997764704912,0.720800630592489,-0.283801451118561,-0.530562468964917,-0.0888509694368741,-0.168468894445741,-0.149189458921363,-0.0931253379199396,-0.0798001614949791,0.0752622007292935,0.0718663223662945,0.0407950727798693,-0.0418952572450997,0.121944594313543,-0.0578349323905635,-0.257939819697233,-0.010661246033603,0.0885284199285839,0.124640062975412,0.0432785628424867,0.24416505396946,-0.047455066476797,-0.191683294621054,0.00957353700612007,-0.121288177466647,-0.00525108599292942,-0.0231641044287986,-0.175080760369816
"SRR5354501",0.0801278678038679,0.189962943055696,0.453339727808216,-0.267722524940733,-0.365694225907821,-0.102445768164239,-0.0716060432028112,0.159498424338995,-0.143402716221969,0.138658196984899,0.0373404012570426,-0.0527080505014305,0.0537643572705767,-0.0587613010664947,-0.0239029014064501,-0.0618070240248784,0.209467212508538,-0.0362953500876931,-0.0445861706672503,0.0624658107432211,-0.0418897707977985,0.00050573652457928,0.0278622101478405,0.0292618215250906,-0.149046810246137,0.0194960738722908,0.00519331302493979,0.12673211998398,0.0110693202561551,-0.0131106343694116
"SRR5355670",1.59213065492233,1.57852496913113,-0.600125253225941,0.904773778390157,0.102009401012849,-0.371282586352612,0.230830653465169,0.0580746726509439,-0.0705436935967461,-0.171317329333161,0.032073847008022,-0.0254826789027274,0.0974277424580259,-0.0272715274923367,-0.0860619025218692,-0.114414307007764,0.10523538789606,-0.02181481846276,0.0347715436683401,-0.0192765142962729,0.0229203646727873,-0.0303612291318084,-0.0194590007556584,-0.0927620081720238,-0.125963347419526,0.0196891468984414,-0.194123798060861,-0.0298144315047496,0.0635083633177087,-0.0113036017812037
"SRR5356123",1.93087482235589,-0.419686933343454,0.69615095440475,0.869680898115255,0.442073595605275,0.219535862949008,-0.184131042169001,-0.0509621581165162,0.182195369103882,0.182269855378212,-0.392720731681727,-0.221815285035454,0.0570275560184236,-0.184424957325486,-0.0678596978104731,-0.0555400760387564,0.192847711982819,0.307850942768103,-0.0837472968327418,0.131689603654288,-0.126147752475547,0.273051845432958,-0.0350065676537186,0.189552757535334,-0.0245017651029582,-0.131067248872506,-0.247252831203148,0.0102614402954739,-0.0798280502914349,-0.00129886324934902
"SRR5355613",1.75428369264794,1.72364989036847,-0.18320815871074,1.22853596237618,0.643507390834818,3.71428079245124e-05,-0.0609847169903376,-0.0146323941143677,-0.0341981174750309,0.0709027693730643,-0.0284789954461621,-0.0478199222239257,-0.055424568060913,0.0722351910479153,-0.0457428475974915,-0.0287338677913946,-0.0680480958193063,0.0281122945364099,-0.0767999356968153,-0.0623061744774483,-0.116381584530492,0.0216583021793496,0.0455233019363901,-0.00666090911263284,0.0268102461569654,-0.017135959983668,-0.120726654245552,0.0894059233612312,0.134088876472007,-0.0627381999257104
"SRR5355901",0.940044433955432,-0.518645997577028,0.689913150064164,-0.108920246437909,-0.771666300741713,-0.0711423035655784,0.00810181319922602,0.0541022489829417,0.0362688428590532,-0.172994813427317,0.0647073309683592,0.0439110871276351,-0.133641321781125,-0.0279491108912427,0.126451480772268,0.0975651300020643,-0.120730664951465,0.114756449623212,-0.0693918563586768,0.0395835141925193,-0.281442626828821,-0.0798115220633499,-0.128801556458165,-0.0263467760795169,-0.080673999295298,-0.149713379088212,-0.136088538373805,0.0892311145162523,0.132897781116769,-0.0396380716601675
"SRR5355203",-2.75974225141003,0.844301942829494,0.259493264847986,0.0526484527002512,-0.12376050730879,-0.514902244068747,0.125342365543794,-0.0627826538864725,0.0800321862645766,-0.0595950150313625,0.116035471189768,-0.0356995316000483,0.169177436222175,0.00134725798450338,0.0606287693300324,-0.0168210231497836,0.083407392213332,-0.00906461772280244,-0.127883097820975,0.0474269463814977,-0.035895932402482,0.0894088106054206,0.0167918786918817,-0.104861397329589,-0.15325813850645,-0.0285261059944169,-0.0407708153220708,-0.123951793853613,-0.0827431234546292,-0.0125777224546287
"SRR5356003",1.26071409808225,0.55322141788264,0.0408129460242568,-0.383136238655014,0.536560757609203,-0.710627695626642,-0.0541128400062188,-0.358042692042351,-0.112864011613583,-0.035411908250453,-0.106756495136316,-0.187000909083789,-0.0297295574224,0.357556539669365,0.0737865681410284,-0.0107283317897548,0.0728035728464213,0.321641630229404,0.0292836356794897,0.03342909103229,-0.188585437865297,-0.205464027665606,0.0500972759093286,0.0413089349861957,0.0146158088793472,0.195838071758229,-0.0368319942269166,0.0408035847044982,0.010060415480342,0.0654777060322444
"SRR5354707",-3.36746607363643,0.0852872031106954,0.391209948796504,0.472937279562149,0.516007498351717,0.414253712919159,0.109408760751679,0.0587125376179606,-0.198780604827733,0.0315312445469481,-0.0922552827434489,-0.0808081461344347,-0.191070598308298,-0.273717901988311,0.0716653676895008,-0.280804282004672,0.0420399505844359,-0.123602515128341,0.18587703373024,-0.0840440472905773,-0.0520460912391642,0.190580017989673,0.268416158622251,-0.0959079886962652,-0.0380845751627087,-0.0116289008691327,-0.0519827387068465,-0.0899186994881648,0.126214837377203,-0.123987455935058
"SRR5354356",-1.52759763049833,-0.693843578924785,-0.320393593261816,0.31970327667989,-0.360083167086488,-0.107732034059458,0.283759070548222,0.205350445753871,-0.0903252816169767,-0.0396403336752585,-0.192800308248112,-0.0170763858828684,0.127673242023467,0.0951521576825412,-0.101464685294359,0.0329599212873201,-0.0286912968542962,0.032873540385761,-0.128156291091009,0.105535880642669,0.126657021323099,0.103380767141509,-0.0476247799462531,-0.181782653493216,-0.229855111039808,-0.00677162649920822,0.000537184204148257,0.0260328564760207,0.0258487780065132,0.121993071984043
"SRR5354840",0.752080803255047,-0.781690888453878,0.0905313232764784,0.012281897594641,-0.604677904220055,-0.206923684916643,0.0528375588778391,0.173276301704348,0.0140308346861379,-0.00988188299931572,-0.108284718817314,-0.0465474005260697,0.0835346576799625,-0.0829572933679225,-0.088339137849683,0.0860426125082729,-0.0941353121952801,-0.0731095802314378,-0.0122566973552205,-0.0328191137030081,0.0749709387239114,-0.134065014500139,-0.0201535191404527,-0.0270985476762953,-0.0424235538947407,-0.173705901256646,0.126384839371312,-0.0422877818362589,0.0157894408370831,-0.0515654133513922
"SRR5355652",1.96891142267327,2.11353558851648,-0.785866425059211,1.35721912611002,-0.100529023782619,-0.316489480362304,0.268521670169386,0.194774940761009,-0.0100806853465337,0.0193160201855191,0.154703730806307,-0.00511831058514668,-0.0681197763093568,-0.0631823330818511,-0.0622312662158794,0.157123092820539,0.0259556308896847,0.031113611376949,0.103867289982969,0.0504875187844121,-0.0779230797433204,-0.0308524675316719,0.0419298020923533,0.03105092548601,-0.0263067356284762,0.0218773478044943,0.0578688236117145,0.0622584498360991,0.073969497913643,-0.0482619603986467
"SRR5356111",1.63136791731339,0.312546084936969,-0.00757288608901562,0.426191960578865,0.483035517349878,-0.00655528328889979,0.0149660799001941,-0.0968506411912482,-0.132184158383617,-0.0335384845308443,-0.0460525005175298,0.0913921025119127,-0.084942991734028,-0.112768793125601,0.0411653067360071,0.151213746408944,0.192720237024604,-0.167483339641623,-0.0352778660293352,0.107755790187822,-0.0448314689369462,-0.014628677930666,0.00159204285621244,0.229221971267238,0.215756969060889,-0.0188087668239466,0.00638494967121383,0.012538725424888,-0.000822959181669055,-0.122899151774392
"SRR5356137",1.13911065172722,0.734062384238702,0.28254987423479,0.00776662648981406,0.396255378899492,-0.72733812084347,-0.0551067593969046,0.0896895191761043,-0.064076463828052,0.141484355379945,-0.0168608902284739,-0.210165550104972,0.086382450698888,0.0501733675684691,-0.0676718739520672,-0.0617755318006226,0.159132066448264,-0.0249500473692719,-0.215989250366935,-0.139771217959444,-0.155474665533583,0.0458810648422938,0.109845116824949,-0.0960980852400158,-0.0660739420178966,0.090078754481397,-0.200830841185095,-0.0663868451407582,-0.0523044173675998,-0.0214511804307808
"SRR5355364",-4.08499465481167,0.648416135094081,0.0710999570616432,0.424292345346097,-0.130953948112455,-0.516183795784125,0.0510456375434849,-0.233828596332699,0.0398348916973667,-0.0160100823664604,0.0506705665550028,0.103200048461793,0.125425763623316,-0.129859132503133,-0.0427323824793477,0.222398737617229,-0.0318156317995692,0.0752348006767693,-0.205846664982782,-0.0734999477125124,0.13902221731565,-0.137763911940611,-0.14184401571767,0.0625116410411736,0.0770675193926182,-0.0217433400973198,-0.124962282607524,0.0318259128317264,-0.0373208961729157,0.18477468856714
"SRR5353503",0.289945633807184,-0.512268647953085,-0.329750660175546,-0.63631018616563,-0.100979545872939,-0.557809134595915,0.220715487237108,0.151168540000996,-0.105815270022761,-0.143938482652212,0.102098527445542,0.0341790942049879,-0.0311311338523547,0.0400195519636156,-0.022150129396945,0.0775205000417403,0.00353311977116914,-0.160832082743758,0.0247513768191926,0.0633890046539825,-0.0625373754662287,0.0249791648551845,0.00442408018556305,-0.0928302016459133,-0.0996283540667166,-0.0354386200587918,-0.120065596765681,0.0928773659073421,-0.141552871699057,-0.0786969191141396
"SRR5356089",1.77901480175459,-0.511940272142967,1.2290712305579,1.00273003781896,0.932285261575775,0.0504238153517666,0.0802129747230475,0.207906630648053,-0.0207258215253207,0.00949419349249019,0.113390140092917,-0.302276913467466,-0.125758850096217,0.0879853305545937,-0.136673781544105,-0.0114460778661618,0.0597836820499256,-0.0337635529669926,0.0411336296282798,-0.0595493832355233,-0.0800998441652974,-0.0408257831435999,-0.0600821439798369,0.182210998812142,-0.0742697759651812,0.0605085599519855,0.106003522432623,-0.26088192688787,-0.00571557079935441,0.0402881442533562
